date,home_team,away_team,home_goals,away_goals,season,winner
20210327,DAL,FLA,3.0,4.0,2020,away
20210328,DAL,FLA,1.0,4.0,2020,away
20210410,DAL,FLA,4.0,1.0,2020,home
20210413,DAL,FLA,2.0,3.0,2020,away
20210415,DAL,CBJ,4.0,1.0,2020,home
20210417,DAL,CBJ,5.0,1.0,2020,home
20210419,DAL,DET,2.0,2.0,2020,away
20210420,DAL,DET,5.0,2.0,2020,home
20210426,DAL,CAR,4.0,3.0,2020,home
20210427,DAL,CAR,1.0,5.0,2020,away
20211022,DAL,LAK,3.0,2.0,2021,home
20211027,DAL,VGK,2.0,3.0,2021,away
20211029,DAL,OTT,1.0,4.0,2021,away
20211110,DAL,NSH,2.0,4.0,2021,away
20211113,DAL,PHI,5.0,2.0,2021,home
20211116,DAL,DET,5.0,2.0,2021,home
20211120,DAL,STL,4.0,1.0,2021,home
20211123,DAL,EDM,4.0,1.0,2021,home
20211126,DAL,COL,3.0,1.0,2021,home
20211130,DAL,CAR,4.0,1.0,2021,home
20211202,DAL,CBJ,3.0,2.0,2021,home
20211206,DAL,ARI,4.0,1.0,2021,home
20211214,DAL,STL,1.0,4.0,2021,away
20211218,DAL,CHI,4.0,3.0,2021,home
20211220,DAL,MIN,7.0,4.0,2021,home
20220106,DAL,FLA,5.0,5.0,2021,away
20220108,DAL,PIT,3.0,2.0,2021,home
20220112,DAL,SEA,5.0,2.0,2021,home
20220118,DAL,MTL,3.0,5.0,2021,away
20220128,DAL,WSH,0.0,5.0,2021,away
20220130,DAL,BOS,6.0,1.0,2021,home
20220201,DAL,CGY,3.0,4.0,2021,away
20220209,DAL,NSH,4.0,3.0,2021,home
20220211,DAL,WPG,4.0,3.0,2021,home
20220213,DAL,COL,0.0,4.0,2021,away
20220223,DAL,WPG,3.0,2.0,2021,home
20220227,DAL,BUF,4.0,2.0,2021,home
20220302,DAL,LAK,4.0,3.0,2021,home
20220312,DAL,NYR,4.0,7.0,2021,away
20220322,DAL,EDM,5.0,3.0,2021,home
20220326,DAL,VAN,1.0,4.0,2021,away
20220405,DAL,NYI,3.0,2.0,2021,home
20220407,DAL,TOR,3.0,4.0,2021,away
20220409,DAL,NJD,1.0,3.0,2021,away
20220412,DAL,TBL,1.0,0.0,2021,home
20220414,DAL,MIN,2.0,3.0,2021,away
20220416,DAL,SJS,2.0,1.0,2021,home
20220423,DAL,SEA,3.0,2.0,2021,home
20220426,DAL,VGK,2.0,2.0,2021,away
20220427,DAL,ARI,3.0,4.0,2021,away
20220429,DAL,ANA,4.0,2.0,2021,home
20221015,DAL,NSH,5.0,1.0,2022,home
20221017,DAL,WPG,4.0,1.0,2022,home
20221027,DAL,WSH,2.0,0.0,2022,home
20221029,DAL,NYR,3.0,6.0,2022,away
20221101,DAL,LAK,5.0,2.0,2022,home
20221111,DAL,SJS,4.0,5.0,2022,away
20221119,DAL,NYI,5.0,2.0,2022,home
20221121,DAL,COL,2.0,2.0,2022,away
20221123,DAL,CHI,6.0,4.0,2022,home
20221125,DAL,WPG,4.0,5.0,2022,away
